Price,Address,City,State,Postal,Floor Size,Longitude,Latitude,URL
"$461,000",1147 Pebble Creek Ln,Locust Grove,GA,30248,4295,33.332947,-84.20017,https://www.zillow.com/homedetails/1147-Pebble-Creek-Ln-Locust-Grove-GA-30248/81704856_zpid/
"$310,000",2655 Smoke House Pl SW,Marietta,GA,30064,2376,33.88848,-84.626625,https://www.zillow.com/homedetails/2655-Smoke-House-Pl-SW-Marietta-GA-30064/14341885_zpid/
"$174,000",898 Oak St SW UNIT 1418,Atlanta,GA,30310,696,33.740463,-84.41738,https://www.zillow.com/homedetails/898-Oak-St-SW-UNIT-1418-Atlanta-GA-30310/2066267916_zpid/
"$1,200,000",2453 Flat Branch Rd,Ellijay,GA,30540,1234,34.74467,-84.49415,https://www.zillow.com/homedetails/2453-Flat-Branch-Rd-Ellijay-GA-30540/2054349246_zpid/
"$575,000",1840 Habersham Villa Dr,Cumming,GA,30041,2860,34.186153,-84.109665,https://www.zillow.com/homedetails/1840-Habersham-Villa-Dr-Cumming-GA-30041/97986050_zpid/
"$385,000",21 Sheffield Ct,Powder Springs,GA,30127,3620,33.83181,-84.73703,https://www.zillow.com/homedetails/21-Sheffield-Ct-Powder-Springs-GA-30127/237737716_zpid/
"$400,000",593 Learning Ct,Lawrenceville,GA,30044,2480,33.91561,-84.02313,https://www.zillow.com/homedetails/593-Learning-Ct-Lawrenceville-GA-30044/14714010_zpid/
"$495,000",1221 Windburn Dr,Marietta,GA,30066,1890,34.03296,-84.51507,https://www.zillow.com/homedetails/1221-Windburn-Dr-Marietta-GA-30066/14247856_zpid/
"$348,000",2629 Meadowlawn Dr SE,Marietta,GA,30067,1470,33.928642,-84.4737,https://www.zillow.com/homedetails/2629-Meadowlawn-Dr-SE-Marietta-GA-30067/60157548_zpid/
"$440,000",1319 Loowit Falls Way,Braselton,GA,30517,3482,34.11629,-83.82038,https://www.zillow.com/homedetails/1319-Loowit-Falls-Way-Braselton-GA-30517/71751195_zpid/
"$85,000",1476 Pine Log Rd NE APT A,Conyers,GA,30012,700,33.666077,-83.998535,https://www.zillow.com/homedetails/1476-Pine-Log-Rd-NE-APT-A-Conyers-GA-30012/15006139_zpid/
"$400,000",157 Goldie Dr,Marietta,GA,30067,1659,33.94775,-84.50774,https://www.zillow.com/homedetails/157-Goldie-Dr-Marietta-GA-30067/87687135_zpid/
"$675,000",3982 Grand Park Dr,Suwanee,GA,30024,4730,34.06445,-84.05738,https://www.zillow.com/homedetails/3982-Grand-Park-Dr-Suwanee-GA-30024/80142818_zpid/
"$239,000",678 Charlotte Pl NW,Atlanta,GA,30318,1067,33.77347,-84.45117,https://www.zillow.com/homedetails/678-Charlotte-Pl-NW-Atlanta-GA-30318/35856475_zpid/
"$899,000",4715 Old Trail Ct,Cumming,GA,30041,5319,34.157967,-84.08608,https://www.zillow.com/homedetails/4715-Old-Trail-Ct-Cumming-GA-30041/60950773_zpid/
"$375,000",1470 Milford Ct N,Marietta,GA,30008,2085,33.879894,-84.59601,https://www.zillow.com/homedetails/1470-Milford-Ct-N-Marietta-GA-30008/14346190_zpid/
"$415,000",135 S Ave SE,Atlanta,GA,30315,960,33.73217,-84.38355,https://www.zillow.com/homedetails/135-S-Ave-SE-Atlanta-GA-30315/35882440_zpid/
"$350,000",604 Armitage Way,Stockbridge,GA,30281,2280,33.545998,-84.26115,https://www.zillow.com/homedetails/604-Armitage-Way-Stockbridge-GA-30281/87829816_zpid/
"$390,000",2526 Hunton Ct NE,Marietta,GA,30068,2236,33.967285,-84.47933,https://www.zillow.com/homedetails/2526-Hunton-Ct-NE-Marietta-GA-30068/14273678_zpid/
"$375,000",1724 Cotton Patch Ln,Alpharetta,GA,30004,1241,34.08371,-84.27996,https://www.zillow.com/homedetails/1724-Cotton-Patch-Ln-Alpharetta-GA-30004/14689258_zpid/
"$495,000",4198 Pamal Trl,Kennesaw,GA,30144,2196,34.052708,-84.541336,https://www.zillow.com/homedetails/4198-Pamal-Trl-Kennesaw-GA-30144/14239292_zpid/
"$190,000",3427 Bennington Dr,Decatur,GA,30032,936,33.756153,-84.2495,https://www.zillow.com/homedetails/3427-Bennington-Dr-Decatur-GA-30032/14472977_zpid/
"$425,000",2535 Berry Ridge Ln,Buford,GA,30519,4393,34.089165,-83.926125,https://www.zillow.com/homedetails/2535-Berry-Ridge-Ln-Buford-GA-30519/58597836_zpid/
"$839,000",4630 Notting Hill Dr,Cumming,GA,30040,5603,34.217678,-84.226906,https://www.zillow.com/homedetails/4630-Notting-Hill-Dr-Cumming-GA-30040/98003482_zpid/
"$282,500",4863 Indian Lake Ct,Lilburn,GA,30047,1310,33.90297,-84.14667,https://www.zillow.com/homedetails/4863-Indian-Lake-Ct-Lilburn-GA-30047/14764378_zpid/
"$297,000",4046 Rue Dartagnan,Stone Mountain,GA,30083,1533,33.784985,-84.22325,https://www.zillow.com/homedetails/4046-Rue-Dartagnan-Stone-Mountain-GA-30083/14509775_zpid/
"$359,900",3243 Newtons Crest Cir,Snellville,GA,30078,2399,33.841553,-84.02819,https://www.zillow.com/homedetails/3243-Newtons-Crest-Cir-Snellville-GA-30078/80268356_zpid/
"$270,000",1067 Mainstreet Valley Dr,Stone Mountain,GA,30088,1981,33.763245,-84.19153,https://www.zillow.com/homedetails/1067-Mainstreet-Valley-Dr-Stone-Mountain-GA-30088/14483430_zpid/
"$429,900",6323 Marsh Hill Trl,Buford,GA,30518,2088,34.13148,-84.05996,https://www.zillow.com/homedetails/6323-Marsh-Hill-Trl-Buford-GA-30518/98014070_zpid/
"$234,900",1034 River Bend Ct,Riverdale,GA,30296,1476,33.576843,-84.42321,https://www.zillow.com/homedetails/1034-River-Bend-Ct-Riverdale-GA-30296/35776988_zpid/
"$649,996",5957 Wellington Ave,Gainesville,GA,30506,2987,34.364758,-83.96707,https://www.zillow.com/homedetails/5957-Wellington-Ave-Gainesville-GA-30506/14864424_zpid/
"$470,000",2571 Kelman Pl,Dacula,GA,30019,3200,34.008617,-83.89749,https://www.zillow.com/homedetails/2571-Kelman-Pl-Dacula-GA-30019/80165925_zpid/
"$212,000",111 Westside Chas SW,Cartersville,GA,30120,1248,34.129288,-84.85525,https://www.zillow.com/homedetails/111-Westside-Chas-SW-Cartersville-GA-30120/2054350408_zpid/
"$212,000",111 Westside Chas,Cartersville,GA,30120,1248,34.12928,-84.85529,https://www.zillow.com/homedetails/111-Westside-Chas-Cartersville-GA-30120/2061432442_zpid/
"$1,475,000",215 Diamond Poin,Fayetteville,GA,30215,5099,33.39653,-84.54185,https://www.zillow.com/homedetails/215-Diamond-Poin-Fayetteville-GA-30215/80813772_zpid/
"$418,000",1805 Morning Star Ln,Tucker,GA,30084,2244,33.834793,-84.23935,https://www.zillow.com/homedetails/1805-Morning-Star-Ln-Tucker-GA-30084/70839989_zpid/
"$285,000",5331 Pinnacle Peak Ln,Norcross,GA,30071,1744,33.931377,-84.1828,https://www.zillow.com/homedetails/5331-Pinnacle-Peak-Ln-Norcross-GA-30071/55039482_zpid/
"$490,000",2115 Foster Dr,Cumming,GA,30040,2924,34.241726,-84.11351,https://www.zillow.com/homedetails/2115-Foster-Dr-Cumming-GA-30040/14634709_zpid/
"$384,900",189 Valleyside Dr,Dallas,GA,30157,1788,33.91864,-84.7618,https://www.zillow.com/homedetails/189-Valleyside-Dr-Dallas-GA-30157/237720535_zpid/
"$424,999",234 Dorset Ln,Dallas,GA,30157,1885,33.95214,-84.74262,https://www.zillow.com/homedetails/234-Dorset-Ln-Dallas-GA-30157/237711049_zpid/
"$335,000",1578 Wildwood Rd,Marietta,GA,30062,1952,33.95764,-84.505936,https://www.zillow.com/homedetails/1578-Wildwood-Rd-Marietta-GA-30062/14278427_zpid/
"$610,000",1035 Westmoor Dr NW,Atlanta,GA,30314,3000,33.759823,-84.42172,https://www.zillow.com/homedetails/1035-Westmoor-Dr-NW-Atlanta-GA-30314/35834135_zpid/
"$365,000",112 Pinecrest Cir,Dallas,GA,30132,2531,33.9257,-84.85166,https://www.zillow.com/homedetails/112-Pinecrest-Cir-Dallas-GA-30132/237714260_zpid/
"$599,900",270 17th St NW UNIT 1910,Atlanta,GA,30363,1728,33.790546,-84.39769,https://www.zillow.com/homedetails/270-17th-St-NW-UNIT-1910-Atlanta-GA-30363/2094747307_zpid/
"$455,000",216 Northwind Ct SW,Lilburn,GA,30047,2204,33.866314,-84.15416,https://www.zillow.com/homedetails/216-Northwind-Ct-SW-Lilburn-GA-30047/2071528587_zpid/
"$400,000",6343 Flat Rock Dr,Flowery Branch,GA,30542,2185,34.16339,-83.894615,https://www.zillow.com/homedetails/6343-Flat-Rock-Dr-Flowery-Branch-GA-30542/14890594_zpid/
"$420,000",5160 Calgary Dr,Douglasville,GA,30135,2192,33.71224,-84.7386,https://www.zillow.com/homedetails/5160-Calgary-Dr-Douglasville-GA-30135/81819920_zpid/
"$610,000",531 Wooded Mountain Trl,Canton,GA,30114,2899,34.276604,-84.49285,https://www.zillow.com/homedetails/531-Wooded-Mountain-Trl-Canton-GA-30114/60041344_zpid/
"$265,000",302 Ashley Trl,Griffin,GA,30223,1716,33.29022,-84.3175,https://www.zillow.com/homedetails/302-Ashley-Trl-Griffin-GA-30223/69904892_zpid/
"$475,000",540 Oriole Dr SE,Marietta,GA,30067,2994,33.93732,-84.49474,https://www.zillow.com/homedetails/540-Oriole-Dr-SE-Marietta-GA-30067/14310515_zpid/
"$255,000",2725 Saint Augustine Trl SE,Marietta,GA,30067,1166,33.91624,-84.478065,https://www.zillow.com/homedetails/2725-Saint-Augustine-Trl-SE-Marietta-GA-30067/14315108_zpid/
"$260,000",1427 Tucker Woods Dr,Norcross,GA,30093,1699,33.894566,-84.21677,https://www.zillow.com/homedetails/1427-Tucker-Woods-Dr-Norcross-GA-30093/14774827_zpid/
"$349,900",1173 Bailing Rd,Lawrenceville,GA,30043,1610,33.97287,-84.038414,https://www.zillow.com/homedetails/1173-Bailing-Rd-Lawrenceville-GA-30043/14807952_zpid/
"$300,000",74 Kelley Ln,Jasper,GA,30143,1200,34.464252,-84.59699,https://www.zillow.com/homedetails/74-Kelley-Ln-Jasper-GA-30143/2054337890_zpid/
"$649,900",2610 Rome Rd SW,Calhoun,GA,30701,1676,34.434277,-84.99928,https://www.zillow.com/homedetails/2610-Rome-Rd-SW-Calhoun-GA-30701/111795560_zpid/
"$748,000",3943 Meadowland Dr,Jefferson,GA,30549,3893,34.077217,-83.68852,https://www.zillow.com/homedetails/3943-Meadowland-Dr-Jefferson-GA-30549/99377042_zpid/
"$465,000",84 Grove Meadow Dr,Acworth,GA,30101,2945,34.04462,-84.777534,https://www.zillow.com/homedetails/84-Grove-Meadow-Dr-Acworth-GA-30101/237752437_zpid/
"$325,000",256 Amy Dr,Marietta,GA,30060,996,33.957535,-84.532166,https://www.zillow.com/homedetails/256-Amy-Dr-Marietta-GA-30060/14278242_zpid/
"$815,000",3327 Alden Place Dr,Atlanta,GA,30319,2400,33.873943,-84.3281,https://www.zillow.com/homedetails/3327-Alden-Place-Dr-Atlanta-GA-30319/14565913_zpid/
"$525,000",88 Stone Mill Dr,Acworth,GA,30101,3146,34.036095,-84.74622,https://www.zillow.com/homedetails/88-Stone-Mill-Dr-Acworth-GA-30101/237696368_zpid/
"$410,000",2090 Hannigan Trl,Marietta,GA,30060,2357,33.905243,-84.55621,https://www.zillow.com/homedetails/2090-Hannigan-Trl-Marietta-GA-30060/87688532_zpid/
"$59,900",705 Culberson Ave,La Fayette,GA,30728,672,34.707134,-85.29367,https://www.zillow.com/homedetails/705-Culberson-Ave-La-Fayette-GA-30728/54067950_zpid/
"$700,000",1245 Mayfield Rd,Alpharetta,GA,30009,1656,34.09526,-84.32402,https://www.zillow.com/homedetails/1245-Mayfield-Rd-Alpharetta-GA-30009/14686064_zpid/
"$649,000",2020 Glen Gate Ct,Cumming,GA,30041,2923,34.16986,-84.11533,https://www.zillow.com/homedetails/2020-Glen-Gate-Ct-Cumming-GA-30041/14636485_zpid/
"$335,000",1747 Taynton Cir NW,Kennesaw,GA,30152,1436,33.99713,-84.59983,https://www.zillow.com/homedetails/1747-Taynton-Cir-NW-Kennesaw-GA-30152/35816114_zpid/
"$384,900",1086 Sutherland Dr,Winder,GA,30680,2946,33.96754,-83.71287,https://www.zillow.com/homedetails/1086-Sutherland-Dr-Winder-GA-30680/89752886_zpid/
"$295,000",2050 Forrest Park Rd SE,Atlanta,GA,30315,925,33.69785,-84.35942,https://www.zillow.com/homedetails/2050-Forrest-Park-Rd-SE-Atlanta-GA-30315/35887538_zpid/
"$505,000",4230 Jonathan Ln,Cumming,GA,30040,2580,34.276207,-84.12045,https://www.zillow.com/homedetails/4230-Jonathan-Ln-Cumming-GA-30040/14631818_zpid/
"$329,900",305 Mill Pond Rd,Roswell,GA,30076,1314,34.041782,-84.348564,https://www.zillow.com/homedetails/305-Mill-Pond-Rd-Roswell-GA-30076/14667670_zpid/
"$695,000",4565 Westgate Dr,Cumming,GA,30040,3125,34.205368,-84.20364,https://www.zillow.com/homedetails/4565-Westgate-Dr-Cumming-GA-30040/98006364_zpid/
"$799,900",3350 Peace Ln,Suwanee,GA,30024,4056,34.11142,-84.14839,https://www.zillow.com/homedetails/3350-Peace-Ln-Suwanee-GA-30024/14630135_zpid/
"$450,000",2430 Carson Segars Rd,Gillsville,GA,30543,2035,34.318687,-83.591705,https://www.zillow.com/homedetails/2430-Carson-Segars-Rd-Gillsville-GA-30543/333752190_zpid/
"$270,000",378 E Downing Ct,Jonesboro,GA,30238,1221,33.530743,-84.37871,https://www.zillow.com/homedetails/378-E-Downing-Ct-Jonesboro-GA-30238/35790336_zpid/
