RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31
102001,0,United States,country,,254900.0,262500.0,269900.0,279000.0,282500.0,280000.0,279900.0,279000.0,279900.0,279000.0,275000.0,274900.0,274900.0,279900.0,289000.0,295000.0,299900.0,299500.0,298000.0,293000.0,290000.0,289000.0,285000.0,280000.0,279900.0,289000.0,296900.0,299000.0,302400.0,314900.0,315000.0,315000.0,315000.0,315000.0,309000.0,299984.0,299999.0,315000.0,325000.0,335000.0,340000.0,343500.0,340000.0,339000.0,339950.0,339000.0,330000.0,325000.0,329000.0,349000.0,359900.0,375000.0,389900.0,395000.0,395000.0,389900.0,388000.0,380000.0,375000.0,369900.0,367000.0,375000.0,380000.0,390000.0,399000.0,399500.0,399000.0,395000.0,395000.0,389900.0
394913,1,"New York, NY",msa,NY,479900.0,499000.0,499000.0,499999.0,524900.0,525000.0,519000.0,518000.0,520000.0,519000.0,515050.0,510000.0,499950.0,519000.0,525000.0,535000.0,539000.0,539361.0,535000.0,529900.0,539000.0,539000.0,539000.0,540000.0,539000.0,545000.0,554000.0,555000.0,559000.0,569000.0,575000.0,585000.0,589000.0,595000.0,599000.0,599000.0,595000.0,599000.0,599000.0,599000.0,599000.0,599000.0,589900.0,579000.0,579990.0,579000.0,575000.0,575000.0,579000.0,595000.0,599000.0,600000.0,615000.0,618900.0,599990.0,599900.0,599999.0,610000.0,614900.0,619000.0,619000.0,635000.0,649900.0,650000.0,675000.0,675000.0,679800.0,676194.0,689819.0,688888.0
753899,2,"Los Angeles, CA",msa,CA,760000.0,785000.0,790000.0,800000.0,809000.0,809900.0,799000.0,785000.0,789000.0,780000.0,775000.0,774900.0,760000.0,780000.0,798800.0,800000.0,829000.0,839000.0,839900.0,839000.0,839000.0,842900.0,849900.0,849000.0,849888.0,869999.0,879900.0,870000.0,885700.0,899999.0,929900.0,899990.0,899000.0,895000.0,929000.0,950000.0,925000.0,899950.0,899000.0,899950.0,900000.0,900000.0,899000.0,888888.0,888000.0,890000.0,889000.0,880000.0,899000.0,900000.0,935000.0,950000.0,950455.0,950000.0,949000.0,929900.0,929000.0,918000.0,900000.0,899578.0,899999.0,939900.0,950000.0,995000.0,999000.0,1050000.0,1125000.0,1080000.0,1095000.0,1050000.0
394463,3,"Chicago, IL",msa,IL,279900.0,299500.0,308000.0,319900.0,324900.0,319900.0,315000.0,309000.0,305000.0,299900.0,295000.0,289900.0,289900.0,300000.0,314900.0,324900.0,325000.0,324800.0,319000.0,310000.0,309500.0,299900.0,299000.0,289900.0,290000.0,304900.0,314900.0,314900.0,315000.0,324000.0,325000.0,325000.0,325000.0,319900.0,319000.0,314500.0,307000.0,325000.0,329900.0,330000.0,325000.0,320000.0,315000.0,305000.0,300000.0,299000.0,294500.0,284000.0,288950.0,299900.0,310000.0,320000.0,325000.0,327999.0,324900.0,319900.0,319000.0,310000.0,300000.0,299700.0,299900.0,310000.0,320000.0,330000.0,339900.0,344000.0,349000.0,339999.0,339000.0,331500.0
394514,4,"Dallas, TX",msa,TX,319800.0,326114.0,329845.0,335000.0,335995.0,329900.0,325000.0,319900.0,320000.0,319500.0,319000.0,315000.0,314775.0,319500.0,325000.0,335000.0,335000.0,334900.0,329000.0,324900.0,324900.0,323000.0,320000.0,319900.0,315000.0,319990.0,324900.0,325000.0,329000.0,337500.0,338900.0,338000.0,339900.0,335000.0,334900.0,330000.0,334645.0,339900.0,349000.0,359000.0,369000.0,375000.0,375000.0,375000.0,380000.0,380000.0,385000.0,385000.0,389900.0,399900.0,410000.0,425000.0,440000.0,449000.0,445000.0,430000.0,425000.0,419000.0,409995.0,399900.0,399000.0,399890.0,415000.0,435000.0,448000.0,449900.0,449000.0,440000.0,439500.0,432000.0
394692,5,"Houston, TX",msa,TX,289900.0,295000.0,299000.0,299999.0,300000.0,299990.0,299000.0,294900.0,295000.0,289900.0,290000.0,289900.0,285000.0,295000.0,299000.0,299999.0,300000.0,299900.0,298000.0,289999.0,289950.0,288004.0,285900.0,285000.0,279999.0,287569.0,295000.0,297000.0,299900.0,308000.0,307000.0,312000.0,319000.0,319900.0,320000.0,324000.0,324000.0,329900.0,330000.0,340000.0,348605.0,345000.0,347500.0,340000.0,345000.0,344500.0,340000.0,339500.0,338000.0,345000.0,350000.0,369000.0,375000.0,375000.0,375000.0,365000.0,359900.0,355000.0,350000.0,349900.0,349000.0,349900.0,355000.0,369000.0,374995.0,375000.0,375000.0,369000.0,366950.0,364990.0
395209,6,"Washington, DC",msa,VA,400000.0,425000.0,440000.0,449900.0,450000.0,465000.0,460000.0,449900.0,450000.0,449900.0,439000.0,422000.0,420000.0,439794.0,459000.0,470000.0,478000.0,475000.0,466900.0,454999.0,469900.0,465000.0,458000.0,449900.0,449900.0,470000.0,495000.0,495000.0,499000.0,505000.0,504000.0,479900.0,470000.0,460000.0,465900.0,464945.0,450000.0,459900.0,475000.0,494700.0,495000.0,499000.0,489000.0,479900.0,490000.0,489000.0,473200.0,449900.0,455000.0,485000.0,509900.0,532750.0,545000.0,540000.0,529900.0,524900.0,534994.0,530000.0,524900.0,510000.0,515000.0,530000.0,565000.0,574652.0,579000.0,590000.0,599000.0,569900.0,599000.0,599000.0
394974,7,"Philadelphia, PA",msa,PA,219900.0,225000.0,234900.0,247500.0,255000.0,259900.0,259000.0,250000.0,250000.0,249900.0,249000.0,239899.0,234900.0,239900.0,249900.0,264900.0,274900.0,275000.0,274900.0,269900.0,274000.0,272000.0,265000.0,259000.0,255000.0,265000.0,274900.0,275000.0,289000.0,299000.0,299000.0,289900.0,285000.0,289000.0,285000.0,275000.0,269900.0,275000.0,280000.0,299000.0,299900.0,300000.0,299900.0,298000.0,299000.0,290000.0,285000.0,274900.0,275000.0,284500.0,299000.0,310000.0,319900.0,320000.0,315000.0,309900.0,309900.0,305000.0,299900.0,289900.0,290000.0,295000.0,300000.0,315000.0,322875.0,325000.0,324000.0,319900.0,325000.0,325000.0
394856,8,"Miami, FL",msa,FL,424500.0,429000.0,429000.0,435000.0,436000.0,434900.0,429000.0,424900.0,420000.0,419000.0,419000.0,420000.0,415000.0,416450.0,419000.0,420000.0,425000.0,428000.0,425000.0,425900.0,425000.0,425000.0,425000.0,429000.0,425000.0,428000.0,429900.0,434999.0,434950.0,441750.0,440000.0,449000.0,450000.0,462000.0,459500.0,459900.0,450000.0,464000.0,475000.0,484950.0,495000.0,495000.0,499000.0,495000.0,495999.0,500000.0,509000.0,519000.0,525000.0,549000.0,570000.0,599000.0,625000.0,648000.0,640000.0,625000.0,630000.0,629900.0,629000.0,635000.0,639000.0,650000.0,675000.0,699000.0,699999.0,700000.0,700000.0,699999.0,700000.0,700000.0
394347,9,"Atlanta, GA",msa,GA,279900.0,287900.0,299000.0,310000.0,314988.0,309000.0,299900.0,295000.0,295000.0,289900.0,289000.0,285000.0,279000.0,289900.0,299000.0,309900.0,315000.0,315000.0,309000.0,300000.0,300000.0,299500.0,299500.0,295000.0,294900.0,299900.0,300000.0,300000.0,314900.0,320000.0,325000.0,325000.0,325000.0,324000.0,319900.0,318900.0,320000.0,327400.0,338500.0,350000.0,354900.0,359000.0,359000.0,350000.0,356900.0,352000.0,354000.0,349900.0,350000.0,354200.0,368000.0,385000.0,398000.0,399990.0,396000.0,385000.0,380000.0,375000.0,370000.0,365000.0,360000.0,365000.0,375000.0,388000.0,399000.0,400000.0,399900.0,399000.0,395000.0,389900.0
394404,10,"Boston, MA",msa,MA,497000.0,519000.0,539900.0,545000.0,549000.0,539000.0,510000.0,499900.0,509900.0,500000.0,499900.0,499900.0,499900.0,519900.0,539900.0,550000.0,559000.0,549900.0,549000.0,529900.0,548000.0,545000.0,549900.0,539900.0,539000.0,564400.0,578900.0,579000.0,599000.0,599000.0,598800.0,595000.0,599900.0,599900.0,599900.0,599000.0,599900.0,639900.0,639900.0,639900.0,649000.0,649000.0,619000.0,600000.0,639900.0,636000.0,619900.0,619000.0,649900.0,685000.0,699900.0,699900.0,724900.0,725000.0,699900.0,699000.0,719900.0,699900.0,699900.0,699900.0,720000.0,749894.0,779900.0,799000.0,799900.0,799900.0,799000.0,774750.0,789900.0,750000.0
394976,11,"Phoenix, AZ",msa,AZ,315000.0,324800.0,325000.0,329000.0,329900.0,326950.0,324900.0,320000.0,320000.0,321600.0,319900.0,325000.0,325000.0,329000.0,329900.0,335000.0,339000.0,339000.0,336900.0,337200.0,340000.0,340000.0,349000.0,349900.0,350000.0,359900.0,358900.0,350000.0,350000.0,360000.0,365000.0,370000.0,375000.0,375000.0,375000.0,380000.0,389000.0,395000.0,399900.0,415000.0,427000.0,439000.0,445000.0,449900.0,450000.0,460000.0,469000.0,466950.0,476600.0,485000.0,495945.0,514000.0,525000.0,525000.0,514000.0,499000.0,489900.0,479900.0,470000.0,465000.0,469000.0,477000.0,489000.0,499900.0,515000.0,520000.0,525000.0,524500.0,525000.0,527500.0
395057,12,"San Francisco, CA",msa,CA,838944.0,899250.0,949000.0,990000.0,995000.0,984000.0,939000.0,900000.0,949000.0,925000.0,899000.0,875000.0,888000.0,929000.0,988000.0,995000.0,998000.0,988888.0,945000.0,929000.0,995000.0,979000.0,962500.0,925000.0,939000.0,998000.0,999950.0,999888.0,1095000.0,1108000.0,1099000.0,1098000.0,1100000.0,1099000.0,1100000.0,1090000.0,1100000.0,1099950.0,1149975.0,1175000.0,1150000.0,1135900.0,1099000.0,1095000.0,1089000.0,1082500.0,1000000.0,999000.0,999950.0,1099000.0,1198000.0,1200000.0,1200000.0,1199950.0,1189000.0,1150000.0,1188400.0,1170000.0,1099000.0,1010000.0,1050000.0,1099000.0,1195000.0,1200000.0,1249000.0,1199998.0,1180000.0,1148000.0,1195000.0,1195000.0
395025,13,"Riverside, CA",msa,CA,385000.0,389900.0,395000.0,399900.0,399900.0,399900.0,399500.0,398000.0,399000.0,395000.0,395500.0,394999.0,395000.0,399500.0,399999.0,409000.0,410000.0,415000.0,414900.0,405000.0,400000.0,400000.0,400000.0,399999.0,405000.0,415000.0,419999.0,419900.0,425000.0,438000.0,449900.0,450000.0,459900.0,460000.0,469000.0,469970.0,474900.0,475000.0,479950.0,499000.0,499999.0,505000.0,520000.0,520000.0,525000.0,535000.0,539900.0,537480.0,540000.0,549900.0,569000.0,581000.0,589900.0,589000.0,580000.0,575000.0,569999.0,565000.0,559000.0,550000.0,550000.0,550000.0,550000.0,565000.0,575000.0,575000.0,575000.0,569900.0,575000.0,580000.0
394532,14,"Detroit, MI",msa,MI,174900.0,182500.0,199900.0,219900.0,229000.0,229900.0,229000.0,220000.0,218000.0,209000.0,199900.0,189900.0,189900.0,189900.0,209900.0,229000.0,239500.0,239900.0,239900.0,229900.0,224900.0,218000.0,209000.0,199500.0,189900.0,194900.0,210000.0,220000.0,234900.0,245900.0,249900.0,240000.0,235000.0,230000.0,224900.0,210000.0,214900.0,224900.0,230000.0,239900.0,249900.0,250000.0,249900.0,239990.0,229500.0,225000.0,207000.0,195000.0,185000.0,190000.0,209000.0,229900.0,249900.0,259900.0,255000.0,249900.0,239900.0,229900.0,219900.0,200000.0,199900.0,199000.0,200000.0,225000.0,235000.0,240000.0,243000.0,240000.0,234000.0,225000.0
395078,15,"Seattle, WA",msa,WA,469925.0,499950.0,525000.0,539900.0,550000.0,550000.0,545000.0,535000.0,547250.0,543650.0,530000.0,529925.0,530000.0,559950.0,579000.0,599900.0,595000.0,589900.0,585000.0,575000.0,589700.0,585000.0,579000.0,575000.0,575000.0,599000.0,599950.0,599000.0,619950.0,635000.0,630000.0,639000.0,649000.0,627750.0,620000.0,609950.0,619000.0,635000.0,650000.0,685000.0,685000.0,695000.0,680000.0,670000.0,679950.0,675000.0,650000.0,639900.0,685000.0,725000.0,775000.0,799000.0,799950.0,799000.0,779950.0,759000.0,750000.0,739950.0,725000.0,699900.0,699000.0,725000.0,774900.0,799950.0,799000.0,799950.0,799000.0,795000.0,799000.0,790000.0
394865,16,"Minneapolis, MN",msa,MN,315000.0,328500.0,325000.0,325000.0,320000.0,319000.0,314900.0,309900.0,309900.0,309900.0,309900.0,315900.0,324950.0,330000.0,339000.0,334900.0,330000.0,325000.0,325000.0,320000.0,319900.0,315000.0,319900.0,325000.0,329000.0,339900.0,339000.0,335000.0,339900.0,339900.0,339900.0,339900.0,335000.0,325000.0,325000.0,325000.0,329000.0,340000.0,344000.0,339900.0,339900.0,349900.0,345000.0,339000.0,334900.0,330000.0,325000.0,319900.0,326400.0,348000.0,359900.0,370000.0,375000.0,375000.0,375000.0,374500.0,369000.0,359900.0,350000.0,350000.0,350000.0,365000.0,375000.0,387900.0,399900.0,400000.0,410000.0,399900.0,396500.0,385000.0
395056,17,"San Diego, CA",msa,CA,688000.0,710000.0,710000.0,725000.0,729900.0,729000.0,715000.0,699000.0,695900.0,685950.0,684250.0,685000.0,685000.0,697500.0,709000.0,739000.0,744950.0,745000.0,739900.0,739900.0,749000.0,739000.0,749000.0,749900.0,739000.0,748500.0,749900.0,739000.0,760000.0,799000.0,799900.0,799000.0,785000.0,765000.0,765000.0,785000.0,775000.0,775450.0,789900.0,799000.0,800000.0,825000.0,800000.0,825000.0,819900.0,829000.0,825000.0,845000.0,849900.0,879950.0,899000.0,928389.0,949900.0,949900.0,924900.0,899000.0,899000.0,895000.0,879000.0,880000.0,890000.0,899000.0,899000.0,949000.0,949900.0,989000.0,1049000.0,995000.0,975000.0,949900.0
395148,18,"Tampa, FL",msa,FL,252500.0,255900.0,259900.0,265000.0,269900.0,268000.0,264900.0,259900.0,259900.0,258000.0,259000.0,258000.0,258900.0,259900.0,265000.0,274900.0,279000.0,279000.0,278000.0,275000.0,274750.0,269500.0,272900.0,269900.0,269900.0,274900.0,275000.0,279900.0,280000.0,288000.0,286948.0,294900.0,299000.0,299900.0,295900.0,295000.0,290000.0,299000.0,303000.0,325000.0,335000.0,335000.0,349000.0,349000.0,350000.0,350000.0,363950.0,369900.0,379900.0,389900.0,399000.0,419999.0,429900.0,436000.0,435000.0,426000.0,425000.0,420000.0,415000.0,410000.0,407700.0,412000.0,420000.0,429900.0,444000.0,449900.0,449000.0,445000.0,449900.0,445000.0
394530,19,"Denver, CO",msa,CO,489900.0,495000.0,494900.0,490000.0,490000.0,480000.0,475000.0,475000.0,475000.0,469900.0,465000.0,475000.0,480000.0,495000.0,499000.0,499900.0,499000.0,499000.0,492000.0,487061.0,487950.0,485000.0,489000.0,496900.0,509000.0,522700.0,519900.0,525000.0,520000.0,525000.0,524900.0,525000.0,529500.0,525000.0,510000.0,519000.0,535000.0,550000.0,556915.0,569974.0,580000.0,599000.0,595000.0,591020.0,599000.0,599000.0,599000.0,597769.0,616000.0,637703.0,650000.0,675000.0,680000.0,675000.0,658950.0,649900.0,645000.0,635000.0,629000.0,625000.0,625000.0,649000.0,668155.0,675000.0,650000.0,650000.0,665000.0,645000.0,630000.0,624900.0
394358,20,"Baltimore, MD",msa,MD,269000.0,275000.0,289900.0,299999.0,315000.0,320000.0,320000.0,314700.0,310000.0,309000.0,295000.0,285345.0,279900.0,285000.0,300000.0,319000.0,325000.0,325000.0,325000.0,319900.0,315000.0,305950.0,299999.0,290000.0,290000.0,299900.0,315000.0,319995.0,325000.0,328500.0,329900.0,319900.0,315000.0,309000.0,299900.0,295900.0,295000.0,299500.0,319900.0,325000.0,339000.0,330000.0,335000.0,325000.0,325000.0,310000.0,303545.0,299000.0,295000.0,300000.0,325000.0,349900.0,349950.0,350000.0,349900.0,340000.0,335000.0,334995.0,325000.0,314999.0,309000.0,315000.0,330000.0,349000.0,349900.0,350000.0,358950.0,350000.0,352950.0,355000.0
395121,21,"St. Louis, MO",msa,MO,183900.0,188900.0,196100.0,205850.0,210000.0,209900.0,209900.0,208900.0,209900.0,204400.0,200000.0,199900.0,198900.0,205000.0,219900.0,224900.0,228775.0,225000.0,220000.0,220000.0,219900.0,215000.0,215000.0,214900.0,205000.0,220000.0,229900.0,229900.0,235000.0,238000.0,235000.0,235000.0,230000.0,229000.0,224900.0,218900.0,215900.0,210000.0,205000.0,220000.0,225000.0,219900.0,215000.0,212900.0,205000.0,200000.0,190000.0,179900.0,179900.0,196000.0,209900.0,229000.0,237000.0,235000.0,235000.0,225000.0,225000.0,225000.0,215000.0,200000.0,199500.0,199000.0,210000.0,220000.0,229500.0,230000.0,229000.0,223950.0,217800.0,217250.0
394943,22,"Orlando, FL",msa,FL,289000.0,293900.0,299900.0,305000.0,309000.0,305000.0,304900.0,299900.0,299900.0,299900.0,299900.0,299900.0,298000.0,299900.0,304900.0,310000.0,319000.0,319000.0,319900.0,315900.0,315000.0,300000.0,315000.0,315000.0,310000.0,315000.0,320000.0,319900.0,319900.0,325000.0,329500.0,329999.0,330000.0,330000.0,329950.0,334999.0,329900.0,335000.0,339900.0,359000.0,360000.0,364389.0,369000.0,370000.0,379900.0,385000.0,385000.0,385000.0,395900.0,400000.0,425000.0,435000.0,449900.0,450000.0,450000.0,449900.0,450000.0,449000.0,440000.0,439900.0,435000.0,440000.0,449000.0,455999.0,464990.0,470000.0,470000.0,475000.0,474900.0,469500.0
394458,23,"Charlotte, NC",msa,NC,299500.0,299000.0,307000.0,309900.0,310000.0,309900.0,309900.0,304900.0,309900.0,299950.0,299900.0,298000.0,291500.0,299900.0,300000.0,315000.0,324000.0,320000.0,314500.0,310000.0,309900.0,299900.0,300000.0,300000.0,298000.0,300000.0,309900.0,309000.0,319000.0,325000.0,329000.0,324900.0,324900.0,319000.0,320000.0,312000.0,324233.0,334900.0,340000.0,350000.0,350000.0,350000.0,354192.0,350000.0,363900.0,369900.0,360000.0,359000.0,369900.0,365000.0,379900.0,394500.0,389900.0,395000.0,390000.0,388320.0,380950.0,380000.0,374900.0,363000.0,364500.0,365000.0,375000.0,390000.0,399945.0,410000.0,410000.0,405000.0,399999.0,399000.0
395055,24,"San Antonio, TX",msa,TX,259000.0,259900.0,264000.0,269000.0,270000.0,270000.0,269900.0,265000.0,265000.0,259900.0,259900.0,259900.0,258000.0,262000.0,269900.0,275000.0,275000.0,275000.0,274950.0,269900.0,265000.0,265000.0,265000.0,265000.0,265000.0,269900.0,275000.0,279900.0,283900.0,289500.0,290000.0,289900.0,285000.0,279900.0,275000.0,275000.0,275000.0,289000.0,285000.0,290000.0,295000.0,305000.0,315000.0,315000.0,315150.0,315000.0,305900.0,310000.0,319900.0,320000.0,330000.0,349000.0,350000.0,360000.0,362000.0,350000.0,346000.0,340000.0,338000.0,335000.0,330000.0,330000.0,339000.0,349000.0,350900.0,360000.0,354999.0,350000.0,349000.0,345000.0
394998,25,"Portland, OR",msa,OR,443450.0,449900.0,454945.0,469900.0,474900.0,469900.0,460000.0,450000.0,454900.0,450000.0,450000.0,456950.0,450000.0,456900.0,459950.0,465000.0,465000.0,459900.0,459900.0,452000.0,450000.0,449000.0,449000.0,450000.0,450000.0,464999.0,464900.0,465000.0,475000.0,480000.0,479000.0,481000.0,489900.0,495000.0,496000.0,499900.0,495000.0,499000.0,499950.0,524450.0,535000.0,549000.0,549000.0,545000.0,549900.0,549000.0,540000.0,534500.0,540000.0,549900.0,554975.0,580000.0,590000.0,595000.0,589000.0,579900.0,574900.0,562500.0,550000.0,550000.0,550000.0,569900.0,579900.0,599900.0,619000.0,620000.0,619000.0,610000.0,599995.0,595000.0
395045,26,"Sacramento, CA",msa,CA,430000.0,448000.0,449900.0,465000.0,460000.0,459000.0,450000.0,449000.0,449000.0,440000.0,443228.0,445000.0,449500.0,455000.0,469000.0,475000.0,485000.0,486000.0,489000.0,484000.0,479000.0,474900.0,475000.0,475000.0,475000.0,481178.0,498000.0,499000.0,499988.0,503000.0,520000.0,515000.0,525000.0,519500.0,529950.0,529000.0,539950.0,535000.0,535000.0,569000.0,568500.0,575000.0,579900.0,570000.0,569000.0,575000.0,575000.0,575000.0,598900.0,614900.0,619000.0,629000.0,629250.0,625000.0,610000.0,599900.0,599900.0,595000.0,584945.0,580000.0,589000.0,599000.0,599999.0,627949.0,635000.0,645000.0,649000.0,649000.0,644900.0,625000.0
394982,27,"Pittsburgh, PA",msa,PA,159900.0,159900.0,165000.0,174000.0,175000.0,174900.0,169900.0,169900.0,169700.0,165000.0,160000.0,159900.0,159900.0,162950.0,169900.0,175000.0,182500.0,184900.0,183400.0,179900.0,179900.0,175000.0,174500.0,169900.0,170000.0,179900.0,187000.0,185000.0,195000.0,199900.0,199900.0,199500.0,199900.0,195000.0,192000.0,189900.0,189900.0,189900.0,199900.0,210000.0,210000.0,210000.0,204900.0,199900.0,199900.0,199000.0,189900.0,180000.0,180000.0,185000.0,195000.0,210000.0,215000.0,215000.0,215000.0,207000.0,199900.0,199000.0,190000.0,189000.0,185000.0,188000.0,199000.0,209900.0,219000.0,220000.0,224900.0,220000.0,220000.0,219900.0
394466,28,"Cincinnati, OH",msa,OH,195000.0,209900.0,219900.0,239000.0,239900.0,235000.0,232700.0,225250.0,225000.0,220000.0,219900.0,214900.0,217000.0,229000.0,239900.0,244900.0,248500.0,249500.0,239900.0,234900.0,229900.0,229900.0,225000.0,224900.0,220000.0,234900.0,240000.0,249900.0,259900.0,259900.0,259000.0,250000.0,245000.0,239000.0,234900.0,225000.0,220000.0,229700.0,232700.0,249900.0,251900.0,250000.0,249900.0,249900.0,249900.0,244900.0,239900.0,225000.0,229900.0,235000.0,250000.0,260000.0,269900.0,265000.0,269900.0,265000.0,269900.0,269000.0,264900.0,259900.0,255000.0,259900.0,279000.0,290000.0,299000.0,300000.0,299900.0,300000.0,304900.0,300000.0
394355,29,"Austin, TX",msa,TX,355000.0,365000.0,370475.0,374900.0,375000.0,375000.0,370000.0,359900.0,360990.0,350000.0,350000.0,347839.0,340000.0,350000.0,364995.0,372867.0,367349.0,364985.0,359900.0,355000.0,355000.0,349900.0,350000.0,349990.0,350000.0,365000.0,375000.0,375000.0,385000.0,395179.0,399900.0,399900.0,409366.0,419900.0,415000.0,426000.0,420000.0,429950.0,452999.0,485000.0,495000.0,499500.0,500000.0,500000.0,517000.0,519000.0,519565.0,514900.0,521175.0,549900.0,580000.0,599000.0,600000.0,599900.0,589900.0,562000.0,549900.0,539900.0,525000.0,520000.0,509990.0,523450.0,546000.0,551990.0,564285.0,569000.0,555000.0,549900.0,545000.0,534500.0
394775,30,"Las Vegas, NV",msa,NV,297000.0,299900.0,299999.0,309690.0,325000.0,326700.0,328000.0,329900.0,328500.0,325000.0,325000.0,324900.0,319900.0,319900.0,319900.0,324888.0,325000.0,328900.0,329000.0,329000.0,325000.0,325000.0,328095.0,329000.0,330000.0,337925.0,340000.0,339900.0,344850.0,348900.0,349900.0,350000.0,350000.0,350000.0,350000.0,350000.0,349997.0,359750.0,370900.0,389000.0,399900.0,410000.0,420000.0,428745.0,440000.0,449000.0,450000.0,459900.0,469900.0,479900.0,489900.0,499999.0,509950.0,500000.0,495000.0,480000.0,473000.0,464000.0,459000.0,450555.0,450000.0,455000.0,460000.0,472553.0,475000.0,479000.0,480000.0,485000.0,480000.0,479000.0
394735,31,"Kansas City, MO",msa,MO,230000.0,245000.0,249500.0,249900.0,249900.0,249900.0,245000.0,244975.0,249900.0,255000.0,250000.0,258000.0,262500.0,278950.0,279900.0,280000.0,279900.0,275000.0,267400.0,260000.0,264900.0,259950.0,265000.0,268900.0,273950.0,284400.0,285000.0,289000.0,297800.0,298250.0,289950.0,284900.0,279500.0,275000.0,274500.0,269975.0,279900.0,280000.0,270000.0,265000.0,265000.0,265000.0,260000.0,250000.0,250000.0,250000.0,249000.0,240995.0,245000.0,260000.0,270000.0,285000.0,290000.0,295000.0,290000.0,275000.0,275000.0,274900.0,269000.0,259900.0,259900.0,265000.0,290000.0,315000.0,310000.0,320000.0,315000.0,305000.0,299999.0,295000.0
394492,32,"Columbus, OH",msa,OH,234000.0,244900.0,247948.0,259900.0,265000.0,264900.0,264900.0,258900.0,249990.0,245000.0,247900.0,240000.0,239900.0,250000.0,264900.0,272900.0,269900.0,269900.0,265000.0,259900.0,250000.0,245900.0,244000.0,239900.0,240950.0,250000.0,260000.0,269900.0,275000.0,279900.0,274900.0,269900.0,264999.0,259900.0,250000.0,239900.0,239900.0,249900.0,259900.0,271500.0,275000.0,284900.0,282450.0,275000.0,269000.0,269900.0,254900.0,250000.0,250000.0,264900.0,280000.0,299900.0,310000.0,324800.0,319850.0,309900.0,309000.0,300000.0,299900.0,295000.0,295000.0,299999.0,325000.0,335000.0,345000.0,349000.0,349900.0,345000.0,343000.0,334900.0
394705,34,"Indianapolis, IN",msa,IN,194900.0,209000.0,215000.0,229900.0,239900.0,240000.0,233000.0,224900.0,225000.0,215000.0,210488.0,209945.0,213000.0,225000.0,230000.0,239900.0,240000.0,239900.0,239499.0,234900.0,229900.0,224900.0,224900.0,219900.0,219900.0,225000.0,235000.0,239900.0,249000.0,254900.0,249999.0,245000.0,235000.0,234900.0,225000.0,215000.0,215000.0,220000.0,234900.0,240000.0,242711.0,249950.0,249900.0,249900.0,249000.0,245000.0,239900.0,230000.0,239000.0,249900.0,264900.0,275000.0,280000.0,289000.0,284900.0,275000.0,275000.0,269945.0,268900.0,260000.0,265000.0,265000.0,279900.0,295000.0,300000.0,309900.0,300000.0,299900.0,299000.0,292900.0
394475,35,"Cleveland, OH",msa,OH,159900.0,162900.0,169900.0,179000.0,180000.0,182000.0,180000.0,179900.0,179500.0,177500.0,175000.0,174900.0,174900.0,179900.0,184900.0,189900.0,195000.0,198500.0,190000.0,189000.0,184900.0,179900.0,175000.0,177000.0,175000.0,180000.0,187000.0,189900.0,199500.0,205000.0,204900.0,199900.0,190000.0,189000.0,182500.0,178900.0,175000.0,180000.0,189900.0,199900.0,200000.0,199900.0,199900.0,194000.0,185000.0,185000.0,177150.0,175000.0,170000.0,174000.0,189900.0,199900.0,210000.0,212950.0,215000.0,209900.0,199900.0,194990.0,185000.0,175000.0,179900.0,189900.0,199900.0,210000.0,219900.0,224900.0,225000.0,223000.0,219900.0,219900.0
395059,36,"San Jose, CA",msa,CA,1150000.0,1199925.0,1248444.0,1268888.0,1289950.0,1250000.0,1250000.0,1199888.0,1199999.0,1199000.0,1185000.0,1140000.0,1150000.0,1199975.0,1249000.0,1275888.0,1275000.0,1249000.0,1199888.0,1199950.0,1229000.0,1199000.0,1198000.0,1198944.0,1200000.0,1290000.0,1299000.0,1299000.0,1324500.0,1349800.0,1349000.0,1348944.0,1350000.0,1349000.0,1368888.0,1350000.0,1349000.0,1350000.0,1385000.0,1399925.0,1399950.0,1399000.0,1398000.0,1376000.0,1399000.0,1398000.0,1395000.0,1399000.0,1428500.0,1499844.0,1578000.0,1588000.0,1599000.0,1575000.0,1499000.0,1495000.0,1499000.0,1499000.0,1498000.0,1498000.0,1426500.0,1547000.0,1599000.0,1599999.0,1649000.0,1598000.0,1599000.0,1588000.0,1588000.0,1500000.0
